age,time_of_day_en,gender_Female,gender_Male,gender_Non-Binary,device_type_Desktop,device_type_Mobile,device_type_Tablet,ad_position_Bottom,ad_position_Side,ad_position_Top,browsing_history_Education,browsing_history_Entertainment,browsing_history_News,browsing_history_Shopping,browsing_history_Social Media
0.04927941687646563,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0.04927941687646563,3,0,0,1,0,0,1,1,0,0,0,0,0,0,1
-0.04244574773929931,3,0,1,0,0,1,0,0,1,0,0,0,1,0,0
-0.5927967354338889,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0.6913555691868202,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
-0.04244574773929931,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0.5996304045710552,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
-0.3176212415865941,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
-1.968674204670363,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0.3244549107237604,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.2327297461079955,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
-0.22589607697082917,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1.4251568861129396,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
0.14100458149223055,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0
-1.5100483815915382,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1.05825622764988,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
0.14100458149223055,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1
-0.409346406202359,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0.2327297461079955,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1.9755078738075293,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0.4161800753395254,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
-0.3176212415865941,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1.3334317214971747,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0
-1.3265980523600083,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
